Czas Odczytu,Wartość
2025-01-02 14:30:01,1.22 l/min
2025-01-02 14:30:02,1.22 l/min
2025-01-02 14:30:02,1.21 l/min
2025-01-02 14:30:03,1.22 l/min
2025-01-02 14:30:03,1.22 l/min
2025-01-02 14:30:04,1.22 l/min
2025-01-02 14:30:04,1.22 l/min
2025-01-02 14:30:04,1.22 l/min
2025-01-02 14:30:05,1.22 l/min
2025-01-02 14:30:05,1.22 l/min
2025-01-02 14:30:06,1.22 l/min
2025-01-02 14:30:06,1.22 l/min
2025-01-02 14:30:07,1.22 l/min
2025-01-02 14:30:07,1.22 l/min
2025-01-02 14:30:08,1.22 l/min
2025-01-02 14:30:08,1.22 l/min
2025-01-02 14:30:09,1.22 l/min
2025-01-02 14:30:09,1.22 l/min
2025-01-02 14:30:10,1.22 l/min
2025-01-02 14:30:10,1.22 l/min
2025-01-02 14:30:11,1.22 l/min
2025-01-02 14:30:11,1.22 l/min
2025-01-02 14:30:12,1.22 l/min
2025-01-02 14:30:12,1.22 l/min
2025-01-02 14:30:12,1.22 l/min
2025-01-02 14:30:13,1.22 l/min
2025-01-02 14:30:13,1.22 l/min
2025-01-02 14:30:14,1.22 l/min
2025-01-02 14:30:14,1.22 l/min
2025-01-02 14:30:15,1.22 l/min
2025-01-02 14:30:15,1.22 l/min
2025-01-02 14:30:16,1.22 l/min
2025-01-02 14:30:16,1.22 l/min
2025-01-02 14:30:17,1.22 l/min
2025-01-02 14:30:17,1.21 l/min
2025-01-02 14:30:18,1.22 l/min
2025-01-02 14:30:18,1.22 l/min
2025-01-02 14:30:19,1.22 l/min
2025-01-02 14:30:19,1.22 l/min
2025-01-02 14:30:19,1.22 l/min
2025-01-02 14:30:20,1.22 l/min
2025-01-02 14:30:20,1.23 l/min
2025-01-02 14:30:21,1.23 l/min
2025-01-02 14:30:21,1.22 l/min
2025-01-02 14:30:22,1.22 l/min
2025-01-02 14:30:22,1.22 l/min
2025-01-02 14:30:23,1.22 l/min
2025-01-02 14:30:23,1.22 l/min
2025-01-02 14:30:24,1.22 l/min
2025-01-02 14:30:24,1.22 l/min
2025-01-02 14:30:25,1.22 l/min
2025-01-02 14:30:25,1.22 l/min
2025-01-02 14:30:26,1.21 l/min
2025-01-02 14:30:26,1.21 l/min
2025-01-02 14:30:27,1.21 l/min
2025-01-02 14:30:27,1.21 l/min
2025-01-02 14:30:27,1.21 l/min
2025-01-02 14:30:28,1.21 l/min
2025-01-02 14:30:28,1.22 l/min
2025-01-02 14:30:29,1.22 l/min
2025-01-02 14:30:29,1.22 l/min
2025-01-02 14:30:30,1.22 l/min
2025-01-02 14:30:30,1.22 l/min
2025-01-02 14:30:31,1.21 l/min
2025-01-02 14:30:31,1.21 l/min
2025-01-02 14:30:32,1.21 l/min
2025-01-02 14:30:32,1.21 l/min
2025-01-02 14:30:33,1.22 l/min
2025-01-02 14:30:33,1.22 l/min
2025-01-02 14:30:34,1.21 l/min
2025-01-02 14:30:34,1.22 l/min
2025-01-02 14:30:34,1.21 l/min
2025-01-02 14:30:35,1.21 l/min
2025-01-02 14:30:35,1.21 l/min
2025-01-02 14:30:36,1.21 l/min
2025-01-02 14:30:36,1.21 l/min
2025-01-02 14:30:37,1.21 l/min
2025-01-02 14:30:37,1.22 l/min
2025-01-02 14:30:38,1.22 l/min
2025-01-02 14:30:38,1.22 l/min
2025-01-02 14:30:39,1.22 l/min
2025-01-02 14:30:39,1.22 l/min
2025-01-02 14:30:40,1.22 l/min
2025-01-02 14:30:40,1.22 l/min
2025-01-02 14:30:41,1.22 l/min
2025-01-02 14:30:41,1.22 l/min
2025-01-02 14:30:41,1.22 l/min
2025-01-02 14:30:42,1.22 l/min
2025-01-02 14:30:42,1.21 l/min
2025-01-02 14:30:43,1.21 l/min
2025-01-02 14:30:43,1.21 l/min
2025-01-02 14:30:44,1.21 l/min
2025-01-02 14:30:44,1.21 l/min
2025-01-02 14:30:45,1.21 l/min
2025-01-02 14:30:45,1.22 l/min
2025-01-02 14:30:46,1.22 l/min
2025-01-02 14:30:46,1.22 l/min
2025-01-02 14:30:47,1.22 l/min
2025-01-02 14:30:47,1.22 l/min
2025-01-02 14:30:48,1.22 l/min
2025-01-02 14:30:48,1.22 l/min
2025-01-02 14:30:48,1.22 l/min
2025-01-02 14:30:49,1.22 l/min
2025-01-02 14:30:49,1.22 l/min
2025-01-02 14:30:50,1.22 l/min
2025-01-02 14:30:50,1.22 l/min
2025-01-02 14:30:51,1.22 l/min
2025-01-02 14:30:51,1.22 l/min
2025-01-02 14:30:52,1.22 l/min
2025-01-02 14:30:52,1.22 l/min
2025-01-02 14:30:53,1.22 l/min
2025-01-02 14:30:53,1.21 l/min
2025-01-02 14:30:54,1.22 l/min
2025-01-02 14:30:54,1.22 l/min
2025-01-02 14:30:55,1.22 l/min
2025-01-02 14:30:55,1.21 l/min
2025-01-02 14:30:56,1.21 l/min
2025-01-02 14:30:56,1.22 l/min
2025-01-02 14:30:56,1.21 l/min
2025-01-02 14:30:57,1.21 l/min
2025-01-02 14:30:57,1.22 l/min
2025-01-02 14:30:58,1.22 l/min
2025-01-02 14:30:58,1.22 l/min
2025-01-02 14:30:59,1.22 l/min
2025-01-02 14:30:59,1.22 l/min
2025-01-02 14:31:00,1.21 l/min
2025-01-02 14:31:00,1.21 l/min
2025-01-02 14:31:01,1.21 l/min
2025-01-02 14:31:01,1.21 l/min
2025-01-02 14:31:02,1.21 l/min
2025-01-02 14:31:02,1.21 l/min
2025-01-02 14:31:03,1.21 l/min
2025-01-02 14:31:03,1.21 l/min
2025-01-02 14:31:03,1.21 l/min
2025-01-02 14:31:04,1.22 l/min
2025-01-02 14:31:04,1.22 l/min
2025-01-02 14:31:05,1.22 l/min
2025-01-02 14:31:05,1.22 l/min
2025-01-02 14:31:06,1.22 l/min
2025-01-02 14:31:06,1.22 l/min
2025-01-02 14:31:07,1.22 l/min
2025-01-02 14:31:07,1.21 l/min
2025-01-02 14:31:08,1.21 l/min
2025-01-02 14:31:08,1.21 l/min
2025-01-02 14:31:09,1.21 l/min
2025-01-02 14:31:09,1.21 l/min
2025-01-02 14:31:10,1.21 l/min
2025-01-02 14:31:10,1.22 l/min
2025-01-02 14:31:10,1.22 l/min
2025-01-02 14:31:11,1.22 l/min
2025-01-02 14:31:11,1.22 l/min
2025-01-02 14:31:12,1.22 l/min
2025-01-02 14:31:12,1.22 l/min
2025-01-02 14:31:13,1.22 l/min
2025-01-02 14:31:13,1.22 l/min
2025-01-02 14:31:14,1.22 l/min
2025-01-02 14:31:14,1.22 l/min
2025-01-02 14:31:15,1.22 l/min
2025-01-02 14:31:15,1.21 l/min
2025-01-02 14:31:16,1.22 l/min
2025-01-02 14:31:16,1.22 l/min
2025-01-02 14:31:16,1.22 l/min
2025-01-02 14:31:17,1.22 l/min
2025-01-02 14:31:17,1.22 l/min
2025-01-02 14:31:18,1.22 l/min
2025-01-02 14:31:18,1.21 l/min
2025-01-02 14:31:19,1.22 l/min
2025-01-02 14:31:19,1.22 l/min
2025-01-02 14:31:20,1.22 l/min
2025-01-02 14:31:20,1.22 l/min
2025-01-02 14:31:21,1.22 l/min
2025-01-02 14:31:21,1.22 l/min
2025-01-02 14:31:22,1.22 l/min
2025-01-02 14:31:22,1.22 l/min
2025-01-02 14:31:23,1.22 l/min
2025-01-02 14:31:23,1.22 l/min
2025-01-02 14:31:24,1.22 l/min
2025-01-02 14:31:24,1.22 l/min
2025-01-02 14:31:25,1.21 l/min
2025-01-02 14:31:25,1.21 l/min
2025-01-02 14:31:25,1.21 l/min
2025-01-02 14:31:26,1.21 l/min
2025-01-02 14:31:26,1.22 l/min
2025-01-02 14:31:27,1.22 l/min
2025-01-02 14:31:27,1.22 l/min
2025-01-02 14:31:28,1.22 l/min
2025-01-02 14:31:28,1.22 l/min
2025-01-02 14:31:29,1.22 l/min
2025-01-02 14:31:29,1.22 l/min
2025-01-02 14:31:30,1.22 l/min
2025-01-02 14:31:30,1.22 l/min
2025-01-02 14:31:31,1.22 l/min
2025-01-02 14:31:31,1.22 l/min
2025-01-02 14:31:32,1.22 l/min
2025-01-02 14:31:32,1.22 l/min
2025-01-02 14:31:33,1.22 l/min
2025-01-02 14:31:33,1.22 l/min
2025-01-02 14:31:33,1.22 l/min
2025-01-02 14:31:34,1.22 l/min
2025-01-02 14:31:34,1.22 l/min
2025-01-02 14:31:35,1.22 l/min
2025-01-02 14:31:35,1.22 l/min
2025-01-02 14:31:36,1.22 l/min
2025-01-02 14:31:36,1.22 l/min
2025-01-02 14:31:37,1.21 l/min
2025-01-02 14:31:37,1.21 l/min
2025-01-02 14:31:38,1.21 l/min
2025-01-02 14:31:38,1.21 l/min
2025-01-02 14:31:39,1.21 l/min
2025-01-02 14:31:39,1.21 l/min
2025-01-02 14:31:40,1.22 l/min
2025-01-02 14:31:40,1.21 l/min
2025-01-02 14:31:40,1.20 l/min
2025-01-02 14:31:41,1.21 l/min
2025-01-02 14:31:41,1.21 l/min
2025-01-02 14:31:42,1.21 l/min
2025-01-02 14:31:42,1.21 l/min
2025-01-02 14:31:43,1.21 l/min
2025-01-02 14:31:43,1.21 l/min
2025-01-02 14:31:44,1.21 l/min
2025-01-02 14:31:44,1.22 l/min
2025-01-02 14:31:45,1.22 l/min
2025-01-02 14:31:45,1.22 l/min
2025-01-02 14:31:46,1.22 l/min
2025-01-02 14:31:46,1.22 l/min
2025-01-02 14:31:47,1.22 l/min
2025-01-02 14:31:47,1.22 l/min
2025-01-02 14:31:48,1.22 l/min
2025-01-02 14:31:48,1.22 l/min
2025-01-02 14:31:48,1.22 l/min
2025-01-02 14:31:49,1.22 l/min
2025-01-02 14:31:49,1.22 l/min
2025-01-02 14:31:50,1.22 l/min
2025-01-02 14:31:50,1.21 l/min
2025-01-02 14:31:51,1.21 l/min
2025-01-02 14:31:51,1.21 l/min
2025-01-02 14:31:52,1.21 l/min
2025-01-02 14:31:52,1.21 l/min
2025-01-02 14:31:53,1.21 l/min
2025-01-02 14:31:53,1.22 l/min
2025-01-02 14:31:54,1.22 l/min
2025-01-02 14:31:54,1.21 l/min
2025-01-02 14:31:55,1.21 l/min
2025-01-02 14:31:55,1.21 l/min
2025-01-02 14:31:56,1.21 l/min
2025-01-02 14:31:56,1.21 l/min
2025-01-02 14:31:56,1.21 l/min
2025-01-02 14:31:57,1.21 l/min
2025-01-02 14:31:57,1.21 l/min
2025-01-02 14:31:58,1.21 l/min
2025-01-02 14:31:58,1.21 l/min
2025-01-02 14:31:59,1.22 l/min
2025-01-02 14:31:59,1.21 l/min
2025-01-02 14:32:00,1.21 l/min
2025-01-02 14:32:00,1.21 l/min
2025-01-02 14:32:01,1.21 l/min
2025-01-02 14:32:01,1.21 l/min
2025-01-02 14:32:02,1.21 l/min
2025-01-02 14:32:02,1.21 l/min
2025-01-02 14:32:03,1.21 l/min
2025-01-02 14:32:03,1.22 l/min
2025-01-02 14:32:03,1.22 l/min
2025-01-02 14:32:04,1.22 l/min
2025-01-02 14:32:04,1.22 l/min
2025-01-02 14:32:05,1.22 l/min
2025-01-02 14:32:05,1.22 l/min
2025-01-02 14:32:06,1.22 l/min
2025-01-02 14:32:06,1.22 l/min
2025-01-02 14:32:07,1.22 l/min
2025-01-02 14:32:07,1.22 l/min
2025-01-02 14:32:08,1.22 l/min
2025-01-02 14:32:08,1.22 l/min
2025-01-02 14:32:09,1.22 l/min
2025-01-02 14:32:09,1.22 l/min
2025-01-02 14:32:10,1.22 l/min
2025-01-02 14:32:10,1.21 l/min
2025-01-02 14:32:11,1.21 l/min
2025-01-02 14:32:11,1.21 l/min
2025-01-02 14:32:11,1.21 l/min
2025-01-02 14:32:12,1.21 l/min
2025-01-02 14:32:12,1.21 l/min
2025-01-02 14:32:13,1.21 l/min
2025-01-02 14:32:13,1.21 l/min
2025-01-02 14:32:14,1.21 l/min
2025-01-02 14:32:14,1.22 l/min
2025-01-02 14:32:15,1.22 l/min
2025-01-02 14:32:15,1.22 l/min
2025-01-02 14:32:16,1.22 l/min
2025-01-02 14:32:16,1.21 l/min
2025-01-02 14:32:17,1.21 l/min
2025-01-02 14:32:17,1.21 l/min
2025-01-02 14:32:18,1.21 l/min
2025-01-02 14:32:18,1.21 l/min
2025-01-02 14:32:19,1.21 l/min
2025-01-02 14:32:19,1.22 l/min
2025-01-02 14:32:19,1.22 l/min
2025-01-02 14:32:20,1.22 l/min
2025-01-02 14:32:20,1.22 l/min
2025-01-02 14:32:21,1.22 l/min
2025-01-02 14:32:21,1.22 l/min
2025-01-02 14:32:22,1.22 l/min
2025-01-02 14:32:22,1.22 l/min
2025-01-02 14:32:23,1.22 l/min
2025-01-02 14:32:23,1.22 l/min
2025-01-02 14:32:24,1.22 l/min
2025-01-02 14:32:24,1.22 l/min
2025-01-02 14:32:25,1.22 l/min
2025-01-02 14:32:25,1.22 l/min
2025-01-02 14:32:26,1.22 l/min
2025-01-02 14:32:26,1.22 l/min
2025-01-02 14:32:26,1.22 l/min
2025-01-02 14:32:27,1.21 l/min
2025-01-02 14:32:27,1.21 l/min
2025-01-02 14:32:28,1.21 l/min
2025-01-02 14:32:28,1.22 l/min
2025-01-02 14:32:29,1.22 l/min
2025-01-02 14:32:29,1.22 l/min
2025-01-02 14:32:30,1.22 l/min
2025-01-02 14:32:30,1.23 l/min
2025-01-02 14:32:31,1.23 l/min
2025-01-02 14:32:31,1.23 l/min
2025-01-02 14:32:32,1.23 l/min
2025-01-02 14:32:32,1.21 l/min
2025-01-02 14:32:32,1.21 l/min
2025-01-02 14:32:33,1.21 l/min
2025-01-02 14:32:33,1.22 l/min
2025-01-02 14:32:34,1.22 l/min
2025-01-02 14:32:34,1.21 l/min
2025-01-02 14:32:35,1.22 l/min
2025-01-02 14:32:35,1.22 l/min
2025-01-02 14:32:36,1.22 l/min
2025-01-02 14:32:36,1.22 l/min
2025-01-02 14:32:37,1.22 l/min
2025-01-02 14:32:37,1.23 l/min
2025-01-02 14:32:38,1.23 l/min
2025-01-02 14:32:38,1.22 l/min
2025-01-02 14:32:39,1.22 l/min
2025-01-02 14:32:39,1.22 l/min
2025-01-02 14:32:40,1.22 l/min
2025-01-02 14:32:40,1.21 l/min
2025-01-02 14:32:40,1.21 l/min
2025-01-02 14:32:41,1.21 l/min
2025-01-02 14:32:41,1.21 l/min
2025-01-02 14:32:42,1.21 l/min
2025-01-02 14:32:42,1.21 l/min
2025-01-02 14:32:43,1.21 l/min
2025-01-02 14:32:43,1.21 l/min
2025-01-02 14:32:44,1.22 l/min
2025-01-02 14:32:44,1.22 l/min
2025-01-02 14:32:45,1.22 l/min
2025-01-02 14:32:45,1.22 l/min
2025-01-02 14:32:46,1.22 l/min
2025-01-02 14:32:46,1.22 l/min
2025-01-02 14:32:47,1.22 l/min
2025-01-02 14:32:47,1.22 l/min
2025-01-02 14:32:47,1.22 l/min
2025-01-02 14:32:48,1.22 l/min
2025-01-02 14:32:48,1.22 l/min
2025-01-02 14:32:49,1.22 l/min
2025-01-02 14:32:49,1.22 l/min
2025-01-02 14:32:50,1.22 l/min
2025-01-02 14:32:50,1.22 l/min
2025-01-02 14:32:51,1.22 l/min
2025-01-02 14:32:51,1.22 l/min
2025-01-02 14:32:52,1.22 l/min
2025-01-02 14:32:52,1.22 l/min
2025-01-02 14:32:53,1.22 l/min
2025-01-02 14:32:53,1.22 l/min
2025-01-02 14:32:54,1.22 l/min
2025-01-02 14:32:54,1.22 l/min
2025-01-02 14:32:54,1.22 l/min
2025-01-02 14:32:55,1.21 l/min
2025-01-02 14:32:55,1.21 l/min
2025-01-02 14:32:56,1.21 l/min
2025-01-02 14:32:56,1.22 l/min
2025-01-02 14:32:57,1.22 l/min
2025-01-02 14:32:57,1.22 l/min
2025-01-02 14:32:58,1.22 l/min
2025-01-02 14:32:58,1.21 l/min
2025-01-02 14:32:59,1.21 l/min
2025-01-02 14:32:59,1.21 l/min
2025-01-02 14:33:00,1.21 l/min
2025-01-02 14:33:00,1.21 l/min
2025-01-02 14:33:01,1.21 l/min
2025-01-02 14:33:01,1.22 l/min
2025-01-02 14:33:01,1.22 l/min
2025-01-02 14:33:02,1.22 l/min
2025-01-02 14:33:02,1.22 l/min
2025-01-02 14:33:03,1.22 l/min
2025-01-02 14:33:03,1.21 l/min
2025-01-02 14:33:04,1.21 l/min
2025-01-02 14:33:04,1.22 l/min
2025-01-02 14:33:05,1.22 l/min
2025-01-02 14:33:05,1.22 l/min
2025-01-02 14:33:06,1.22 l/min
2025-01-02 14:33:06,1.23 l/min
2025-01-02 14:33:07,1.22 l/min
2025-01-02 14:33:07,1.22 l/min
2025-01-02 14:33:08,1.22 l/min
2025-01-02 14:33:08,1.22 l/min
2025-01-02 14:33:08,1.22 l/min
2025-01-02 14:33:09,1.22 l/min
2025-01-02 14:33:09,1.22 l/min
2025-01-02 14:33:10,1.22 l/min
2025-01-02 14:33:10,1.22 l/min
2025-01-02 14:33:11,1.22 l/min
2025-01-02 14:33:11,1.22 l/min
2025-01-02 14:33:12,1.22 l/min
2025-01-02 14:33:12,1.22 l/min
2025-01-02 14:33:13,1.22 l/min
2025-01-02 14:33:13,1.22 l/min
2025-01-02 14:33:14,1.22 l/min
2025-01-02 14:33:14,1.23 l/min
2025-01-02 14:33:15,1.21 l/min
2025-01-02 14:33:15,1.21 l/min
2025-01-02 14:33:15,1.21 l/min
2025-01-02 14:33:16,1.21 l/min
2025-01-02 14:33:16,1.21 l/min
2025-01-02 14:33:17,1.22 l/min
2025-01-02 14:33:17,1.22 l/min
2025-01-02 14:33:18,1.21 l/min
2025-01-02 14:33:18,1.22 l/min
2025-01-02 14:33:19,1.22 l/min
2025-01-02 14:33:19,1.22 l/min
2025-01-02 14:33:20,1.22 l/min
2025-01-02 14:33:20,1.22 l/min
2025-01-02 14:33:21,1.22 l/min
2025-01-02 14:33:21,1.22 l/min
2025-01-02 14:33:22,1.22 l/min
2025-01-02 14:33:22,1.22 l/min
2025-01-02 14:33:22,1.22 l/min
2025-01-02 14:33:23,1.22 l/min
2025-01-02 14:33:23,1.22 l/min
2025-01-02 14:33:24,1.22 l/min
2025-01-02 14:33:24,1.22 l/min
2025-01-02 14:33:25,1.22 l/min
2025-01-02 14:33:25,1.22 l/min
2025-01-02 14:33:26,1.21 l/min
2025-01-02 14:33:26,1.21 l/min
2025-01-02 14:33:27,1.21 l/min
2025-01-02 14:33:27,1.21 l/min
2025-01-02 14:33:28,1.21 l/min
2025-01-02 14:33:28,1.21 l/min
2025-01-02 14:33:28,1.21 l/min
2025-01-02 14:33:29,1.21 l/min
2025-01-02 14:33:29,1.20 l/min
2025-01-02 14:33:30,1.21 l/min
2025-01-02 14:33:30,1.21 l/min
2025-01-02 14:33:31,1.21 l/min
2025-01-02 14:33:31,1.21 l/min
2025-01-02 14:33:32,1.21 l/min
2025-01-02 14:33:32,1.22 l/min
2025-01-02 14:33:33,1.22 l/min
2025-01-02 14:33:33,1.22 l/min
2025-01-02 14:33:34,1.22 l/min
2025-01-02 14:33:34,1.22 l/min
2025-01-02 14:33:34,1.22 l/min
2025-01-02 14:33:35,1.22 l/min
2025-01-02 14:33:35,1.22 l/min
2025-01-02 14:33:36,1.22 l/min
2025-01-02 14:33:36,1.22 l/min
2025-01-02 14:33:37,1.22 l/min
2025-01-02 14:33:37,1.22 l/min
2025-01-02 14:33:38,1.22 l/min
2025-01-02 14:33:38,1.22 l/min
2025-01-02 14:33:39,1.22 l/min
2025-01-02 14:33:39,1.22 l/min
2025-01-02 14:33:40,1.22 l/min
2025-01-02 14:33:40,1.22 l/min
2025-01-02 14:33:41,1.22 l/min
2025-01-02 14:33:41,1.22 l/min
2025-01-02 14:33:41,1.22 l/min
2025-01-02 14:33:42,1.22 l/min
2025-01-02 14:33:42,1.21 l/min
2025-01-02 14:33:43,1.22 l/min
2025-01-02 14:33:43,1.21 l/min
2025-01-02 14:33:44,1.21 l/min
2025-01-02 14:33:44,1.21 l/min
2025-01-02 14:33:45,1.22 l/min
2025-01-02 14:33:45,1.22 l/min
2025-01-02 14:33:46,1.22 l/min
2025-01-02 14:33:46,1.22 l/min
2025-01-02 14:33:47,1.22 l/min
2025-01-02 14:33:47,1.22 l/min
2025-01-02 14:33:48,1.22 l/min
2025-01-02 14:33:48,1.22 l/min
2025-01-02 14:33:49,1.22 l/min
2025-01-02 14:33:49,1.22 l/min
2025-01-02 14:33:49,1.22 l/min
2025-01-02 14:33:50,1.22 l/min
2025-01-02 14:33:50,1.22 l/min
2025-01-02 14:33:51,1.21 l/min
2025-01-02 14:33:51,1.21 l/min
2025-01-02 14:33:52,1.22 l/min
2025-01-02 14:33:52,1.22 l/min
2025-01-02 14:33:53,1.22 l/min
2025-01-02 14:33:53,1.22 l/min
2025-01-02 14:33:54,1.22 l/min
2025-01-02 14:33:54,1.21 l/min
2025-01-02 14:33:55,1.21 l/min
2025-01-02 14:33:55,1.21 l/min
2025-01-02 14:33:56,1.21 l/min
2025-01-02 14:33:56,1.21 l/min
2025-01-02 14:33:57,1.21 l/min
2025-01-02 14:33:57,1.21 l/min
2025-01-02 14:33:57,1.21 l/min
2025-01-02 14:33:58,1.22 l/min
2025-01-02 14:33:58,1.21 l/min
2025-01-02 14:33:59,1.22 l/min
2025-01-02 14:33:59,1.22 l/min
2025-01-02 14:34:00,1.22 l/min
2025-01-02 14:34:00,1.22 l/min
2025-01-02 14:34:01,1.22 l/min
2025-01-02 14:34:01,1.22 l/min
2025-01-02 14:34:02,1.22 l/min
2025-01-02 14:34:02,1.23 l/min
2025-01-02 14:34:03,1.23 l/min
2025-01-02 14:34:03,1.23 l/min
2025-01-02 14:34:04,1.21 l/min
2025-01-02 14:34:04,1.23 l/min
2025-01-02 14:34:04,1.23 l/min
2025-01-02 14:34:05,1.22 l/min
2025-01-02 14:34:05,1.22 l/min
2025-01-02 14:34:06,1.21 l/min
2025-01-02 14:34:06,1.21 l/min
2025-01-02 14:34:07,1.21 l/min
2025-01-02 14:34:07,1.22 l/min
2025-01-02 14:34:08,1.21 l/min
2025-01-02 14:34:08,1.21 l/min
2025-01-02 14:34:09,1.21 l/min
2025-01-02 14:34:09,1.21 l/min
2025-01-02 14:34:10,1.21 l/min
2025-01-02 14:34:10,1.21 l/min
2025-01-02 14:34:11,1.21 l/min
2025-01-02 14:34:11,1.21 l/min
2025-01-02 14:34:11,1.22 l/min
2025-01-02 14:34:12,1.22 l/min
2025-01-02 14:34:12,1.19 l/min
2025-01-02 14:34:13,1.17 l/min
2025-01-02 14:34:13,1.17 l/min
2025-01-02 14:34:14,1.17 l/min
2025-01-02 14:34:14,1.12 l/min
2025-01-02 14:34:15,1.08 l/min
2025-01-02 14:34:15,1.00 l/min
2025-01-02 14:34:16,0.84 l/min
2025-01-02 14:34:16,0.79 l/min
2025-01-02 14:34:17,0.79 l/min
2025-01-02 14:34:17,0.79 l/min
2025-01-02 14:34:18,0.78 l/min
2025-01-02 14:34:18,0.75 l/min
2025-01-02 14:34:18,0.62 l/min
2025-01-02 14:34:19,0.50 l/min
2025-01-02 14:34:19,0.34 l/min
2025-01-02 14:34:20,0.23 l/min
2025-01-02 14:34:20,0.00 l/min
2025-01-02 14:34:21,0.00 l/min
2025-01-02 14:34:21,0.00 l/min
2025-01-02 14:34:22,0.00 l/min
2025-01-02 14:34:22,0.00 l/min
2025-01-02 14:34:23,0.00 l/min
2025-01-02 14:34:23,0.00 l/min
2025-01-02 14:34:24,0.00 l/min
2025-01-02 14:34:24,0.00 l/min
2025-01-02 14:34:25,0.00 l/min
2025-01-02 14:34:25,0.00 l/min
2025-01-02 14:34:26,0.00 l/min
2025-01-02 14:34:26,0.00 l/min
2025-01-02 14:34:27,0.00 l/min
2025-01-02 14:34:27,0.00 l/min
2025-01-02 14:34:27,0.00 l/min
2025-01-02 14:34:28,0.00 l/min
2025-01-02 14:34:28,0.00 l/min
2025-01-02 14:34:29,0.00 l/min
2025-01-02 14:34:29,0.00 l/min
2025-01-02 14:34:30,0.00 l/min
2025-01-02 14:34:30,0.00 l/min
2025-01-02 14:34:31,0.00 l/min
2025-01-02 14:34:31,0.00 l/min
2025-01-02 14:34:32,0.00 l/min
2025-01-02 14:34:32,0.00 l/min
2025-01-02 14:34:33,0.00 l/min
2025-01-02 14:34:33,0.00 l/min
2025-01-02 14:34:34,0.00 l/min
2025-01-02 14:34:34,0.00 l/min
2025-01-02 14:34:34,0.00 l/min
2025-01-02 14:34:35,0.00 l/min
2025-01-02 14:34:35,0.00 l/min
2025-01-02 14:34:36,0.00 l/min
2025-01-02 14:34:36,0.00 l/min
2025-01-02 14:34:37,0.00 l/min
2025-01-02 14:34:37,0.00 l/min
2025-01-02 14:34:38,0.00 l/min
2025-01-02 14:34:38,0.00 l/min
2025-01-02 14:34:39,0.00 l/min
2025-01-02 14:34:39,0.00 l/min
2025-01-02 14:34:40,0.00 l/min
2025-01-02 14:34:40,0.00 l/min
2025-01-02 14:34:40,0.00 l/min
2025-01-02 14:34:41,0.00 l/min
2025-01-02 14:34:41,0.00 l/min
2025-01-02 14:34:42,0.00 l/min
2025-01-02 14:34:42,0.00 l/min
2025-01-02 14:34:43,0.00 l/min
2025-01-02 14:34:43,0.00 l/min
2025-01-02 14:34:44,0.00 l/min
2025-01-02 14:34:44,0.00 l/min
2025-01-02 14:34:45,0.00 l/min
2025-01-02 14:34:45,0.00 l/min
2025-01-02 14:34:46,0.00 l/min
2025-01-02 14:34:46,0.00 l/min
2025-01-02 14:34:47,0.00 l/min
2025-01-02 14:34:47,0.00 l/min
2025-01-02 14:34:47,0.00 l/min
2025-01-02 14:34:48,0.00 l/min
2025-01-02 14:34:48,0.00 l/min
2025-01-02 14:34:49,0.00 l/min
2025-01-02 14:34:49,0.00 l/min
2025-01-02 14:34:50,0.00 l/min
2025-01-02 14:34:50,0.00 l/min
2025-01-02 14:34:51,0.00 l/min
2025-01-02 14:34:51,0.00 l/min
2025-01-02 14:34:52,0.00 l/min
2025-01-02 14:34:52,0.00 l/min
2025-01-02 14:34:53,0.00 l/min
2025-01-02 14:34:53,0.00 l/min
2025-01-02 14:34:54,0.00 l/min
2025-01-02 14:34:54,0.00 l/min
2025-01-02 14:34:54,0.00 l/min
2025-01-02 14:34:55,0.00 l/min
2025-01-02 14:34:55,0.00 l/min
2025-01-02 14:34:56,0.00 l/min
2025-01-02 14:34:56,0.00 l/min
2025-01-02 14:34:57,0.00 l/min
2025-01-02 14:34:57,0.00 l/min
2025-01-02 14:34:58,0.00 l/min
2025-01-02 14:34:58,0.00 l/min
2025-01-02 14:34:59,0.00 l/min
2025-01-02 14:34:59,0.00 l/min
2025-01-02 14:35:00,0.00 l/min
2025-01-02 14:35:00,0.00 l/min
2025-01-02 14:35:01,0.00 l/min
2025-01-02 14:35:01,0.00 l/min
2025-01-02 14:35:02,0.00 l/min
2025-01-02 14:35:02,0.00 l/min
2025-01-02 14:35:02,0.00 l/min
2025-01-02 14:35:03,0.00 l/min
2025-01-02 14:35:03,0.00 l/min
2025-01-02 14:35:04,0.00 l/min
2025-01-02 14:35:04,0.00 l/min
2025-01-02 14:35:05,0.00 l/min
2025-01-02 14:35:05,0.00 l/min
2025-01-02 14:35:06,0.00 l/min
2025-01-02 14:35:06,0.00 l/min
2025-01-02 14:35:07,0.00 l/min
2025-01-02 14:35:07,0.00 l/min
2025-01-02 14:35:08,0.00 l/min
2025-01-02 14:35:08,0.00 l/min
2025-01-02 14:35:08,0.00 l/min
2025-01-02 14:35:09,0.00 l/min
2025-01-02 14:35:09,0.00 l/min
2025-01-02 14:35:10,0.00 l/min
2025-01-02 14:35:10,0.00 l/min
2025-01-02 14:35:11,0.00 l/min
2025-01-02 14:35:11,0.00 l/min
2025-01-02 14:35:12,0.00 l/min
2025-01-02 14:35:12,0.00 l/min
